,Denomination Count
A,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
4100,0.007850885391235352,0.009885072708129883,0.011121988296508789,0.01253819465637207,0.014008045196533203,0.015631914138793945,0.017038822174072266,0.018704891204833984,0.019682884216308594,0.0226900577545166,0.022804975509643555,0.023920059204101562,0.025365114212036133,0.02724599838256836,0.02778005599975586,0.029734134674072266,0.03152799606323242,0.032061100006103516,0.03386116027832031,0.03555703163146973,0.03627610206604004,0.03780484199523926,0.03963899612426758,0.04042696952819824,0.04206490516662598,0.04588794708251953,0.04403805732727051,0.045831918716430664,0.047564029693603516,0.04774904251098633
4200,0.008082866668701172,0.010189056396484375,0.01173710823059082,0.013014078140258789,0.014480829238891602,0.016633033752441406,0.017637968063354492,0.019193172454833984,0.02078700065612793,0.022571086883544922,0.02335810661315918,0.0264279842376709,0.02686595916748047,0.028789997100830078,0.029247045516967773,0.031200885772705078,0.0328059196472168,0.03454113006591797,0.03536081314086914,0.036975860595703125,0.03886985778808594,0.04036402702331543,0.04113197326660156,0.04292917251586914,0.04456591606140137,0.048111915588378906,0.04660487174987793,0.04834318161010742,0.05011391639709473,0.05168795585632324
4300,0.008194923400878906,0.010251045227050781,0.01214599609375,0.013735771179199219,0.014612913131713867,0.01670098304748535,0.01834893226623535,0.020056962966918945,0.021081924438476562,0.022905826568603516,0.025958776473999023,0.025821924209594727,0.02708888053894043,0.02911996841430664,0.03055095672607422,0.03177809715270996,0.033100128173828125,0.035076141357421875,0.036856889724731445,0.038030147552490234,0.03951001167297363,0.04120278358459473,0.042849063873291016,0.043843984603881836,0.04517507553100586,0.04867219924926758,0.04869413375854492,0.04924607276916504,0.05071091651916504,0.05261492729187012
4400,0.008675098419189453,0.010200977325439453,0.012225866317749023,0.014036893844604492,0.015537023544311523,0.01702117919921875,0.018522977828979492,0.02045583724975586,0.02205801010131836,0.023077011108398438,0.026298046112060547,0.026751041412353516,0.028464078903198242,0.02937602996826172,0.031058073043823242,0.03300309181213379,0.03460884094238281,0.03541707992553711,0.03805398941040039,0.03907418251037598,0.04117989540100098,0.04159879684448242,0.04879403114318848,0.05330514907836914,0.04766201972961426,0.04934501647949219,0.04967212677001953,0.051299095153808594,0.0527501106262207,0.053189992904663086
4500,0.008503913879394531,0.01076197624206543,0.012781858444213867,0.014029979705810547,0.015559911727905273,0.017796039581298828,0.019232988357543945,0.020531892776489258,0.022172212600708008,0.025799989700317383,0.025928974151611328,0.02704000473022461,0.028695106506347656,0.03063488006591797,0.03234577178955078,0.03326296806335449,0.03491997718811035,0.036850929260253906,0.03860116004943848,0.03931307792663574,0.041719913482666016,0.04320383071899414,0.04493379592895508,0.045770883560180664,0.0493319034576416,0.04920387268066406,0.0500030517578125,0.05159902572631836,0.05352497100830078,0.05509185791015625
4600,0.009235858917236328,0.010837078094482422,0.012856006622314453,0.014589071273803711,0.016088008880615234,0.01813483238220215,0.019775867462158203,0.02093982696533203,0.024243831634521484,0.024677038192749023,0.026371002197265625,0.028343915939331055,0.029213905334472656,0.03072810173034668,0.032418012619018555,0.034484148025512695,0.03614497184753418,0.03792691230773926,0.03882408142089844,0.04030299186706543,0.04265093803405762,0.045881032943725586,0.04590320587158203,0.04789400100708008,0.04850292205810547,0.04987907409667969,0.05170106887817383,0.0535120964050293,0.055149078369140625,0.05726504325866699
4700,0.008881807327270508,0.01106405258178711,0.013270139694213867,0.014928102493286133,0.018260955810546875,0.018133878707885742,0.019784927368164062,0.021708011627197266,0.02352309226989746,0.02525615692138672,0.0269620418548584,0.028454065322875977,0.029796123504638672,0.03174304962158203,0.03331303596496582,0.035408973693847656,0.0369420051574707,0.03798699378967285,0.04108119010925293,0.04161500930786133,0.04368710517883301,0.04518699645996094,0.04706692695617676,0.04804110527038574,0.04945802688598633,0.051114797592163086,0.05298805236816406,0.054633140563964844,0.056488990783691406,0.05703306198120117
4800,0.009340047836303711,0.01288604736328125,0.013340950012207031,0.0150909423828125,0.016789913177490234,0.01861882209777832,0.020520925521850586,0.022281169891357422,0.024011850357055664,0.025799036026000977,0.027553081512451172,0.028928041458129883,0.03033590316772461,0.032991886138916016,0.03554081916809082,0.03617596626281738,0.03705596923828125,0.03876090049743652,0.04074597358703613,0.04253888130187988,0.044801950454711914,0.04654121398925781,0.047167062759399414,0.0489349365234375,0.05100393295288086,0.05255913734436035,0.05426812171936035,0.058645009994506836,0.05660414695739746,0.058355093002319336
4900,0.009668827056884766,0.011692047119140625,0.013814926147460938,0.015563011169433594,0.01739501953125,0.019443035125732422,0.021116971969604492,0.022912979125976562,0.02391791343688965,0.025851011276245117,0.029165983200073242,0.029790163040161133,0.03154802322387695,0.0333399772644043,0.03501605987548828,0.036798954010009766,0.0384671688079834,0.040318965911865234,0.042433977127075195,0.043083906173706055,0.04536795616149902,0.046675920486450195,0.05016589164733887,0.05088686943054199,0.05240988731384277,0.053762197494506836,0.05576205253601074,0.057554006576538086,0.059105873107910156,0.06121492385864258
5000,0.009861946105957031,0.013453960418701172,0.014028072357177734,0.015809059143066406,0.019279003143310547,0.019610881805419922,0.0213930606842041,0.023216962814331055,0.024926185607910156,0.03130483627319336,0.0289309024810791,0.030008792877197266,0.031738996505737305,0.03372693061828613,0.03542184829711914,0.037297964096069336,0.04058408737182617,0.04098010063171387,0.042983055114746094,0.04484200477600098,0.04699397087097168,0.048336029052734375,0.04937601089477539,0.05111289024353027,0.05315208435058594,0.05455493927001953,0.056446075439453125,0.05804300308227539,0.06208515167236328,0.06156802177429199
5100,0.009895086288452148,0.012288808822631836,0.014480829238891602,0.015820980072021484,0.01764512062072754,0.01970696449279785,0.021512985229492188,0.023368120193481445,0.025090932846069336,0.027215957641601562,0.030868053436279297,0.031265974044799805,0.0329439640045166,0.03496289253234863,0.03581500053405762,0.037754058837890625,0.039472103118896484,0.041398048400878906,0.043601036071777344,0.04526019096374512,0.04760003089904785,0.04899406433105469,0.05282402038574219,0.05320620536804199,0.05501604080200195,0.055674076080322266,0.056900978088378906,0.05913901329040527,0.0607450008392334,0.0623929500579834
5200,0.010048151016235352,0.012401103973388672,0.014646053314208984,0.016475915908813477,0.02031993865966797,0.02062201499938965,0.021893978118896484,0.023708105087280273,0.02566814422607422,0.02791285514831543,0.029527902603149414,0.0316309928894043,0.03338003158569336,0.03525996208190918,0.03690218925476074,0.038960933685302734,0.04255414009094238,0.0419619083404541,0.044074058532714844,0.04591012001037598,0.04820990562438965,0.04984784126281738,0.05168890953063965,0.05388212203979492,0.05564403533935547,0.057064056396484375,0.05911684036254883,0.06095480918884277,0.0626828670501709,0.06535792350769043
5300,0.010578155517578125,0.012931108474731445,0.01512908935546875,0.016933917999267578,0.018785953521728516,0.021020889282226562,0.022928953170776367,0.02469611167907715,0.02668595314025879,0.02852797508239746,0.03125596046447754,0.032465219497680664,0.0342710018157959,0.03627800941467285,0.0383150577545166,0.04006004333496094,0.041953086853027344,0.04381299018859863,0.0510869026184082,0.054757118225097656,0.05087089538574219,0.05320906639099121,0.05326986312866211,0.055639028549194336,0.057502031326293945,0.05876898765563965,0.060524940490722656,0.06230497360229492,0.06500911712646484,0.06613016128540039
5400,0.010704994201660156,0.013096809387207031,0.016756057739257812,0.017258882522583008,0.01908397674560547,0.021435976028442383,0.023561954498291016,0.0256350040435791,0.027048110961914062,0.029434919357299805,0.03096294403076172,0.03326606750488281,0.03701186180114746,0.03719806671142578,0.038475990295410156,0.04088115692138672,0.04253888130187988,0.04463696479797363,0.046766042709350586,0.04854893684387207,0.050932884216308594,0.05255007743835449,0.05434703826904297,0.056542158126831055,0.05947589874267578,0.05960893630981445,0.06148505210876465,0.06342196464538574,0.06524896621704102,0.06705880165100098
5500,0.01100301742553711,0.013300180435180664,0.015722036361694336,0.017615079879760742,0.02117300033569336,0.021921157836914062,0.023797988891601562,0.025854110717773438,0.027859926223754883,0.029881954193115234,0.031786203384399414,0.03388381004333496,0.03554081916809082,0.03877997398376465,0.040142059326171875,0.04167795181274414,0.045076847076416016,0.04544711112976074,0.04760003089904785,0.049523115158081055,0.051711082458496094,0.05332612991333008,0.055320024490356445,0.057466983795166016,0.05937981605529785,0.0609278678894043,0.06511998176574707,0.06461596488952637,0.06780695915222168,0.06835603713989258
5600,0.011023998260498047,0.013602018356323242,0.015924930572509766,0.017902135848999023,0.01979207992553711,0.021971940994262695,0.02383589744567871,0.02739715576171875,0.028024911880493164,0.029942989349365234,0.03201794624328613,0.03371691703796387,0.036186933517456055,0.038407087326049805,0.04027199745178223,0.0422511100769043,0.04415702819824219,0.04811716079711914,0.04836916923522949,0.05002188682556152,0.05222201347351074,0.0538179874420166,0.05564594268798828,0.057798147201538086,0.05955004692077637,0.06189608573913574,0.06394720077514648,0.06817984580993652,0.06762194633483887,0.06930398941040039
5700,0.011201858520507812,0.01373291015625,0.016129016876220703,0.018049955368041992,0.01999211311340332,0.022192955017089844,0.024159908294677734,0.026084184646606445,0.029870986938476562,0.030944108963012695,0.032813072204589844,0.03486895561218262,0.036805152893066406,0.03883814811706543,0.04078388214111328,0.04286479949951172,0.04471898078918457,0.04668116569519043,0.05025601387023926,0.050729990005493164,0.052839040756225586,0.05535888671875,0.058203935623168945,0.05952620506286621,0.061396121978759766,0.06282997131347656,0.06488585472106934,0.06648778915405273,0.07066488265991211,0.07026195526123047
5800,0.011327981948852539,0.013664960861206055,0.01620793342590332,0.018248796463012695,0.020491838455200195,0.022886991500854492,0.02482891082763672,0.02692699432373047,0.030768871307373047,0.0316469669342041,0.03327202796936035,0.03539919853210449,0.03725099563598633,0.03930497169494629,0.04106879234313965,0.04337596893310547,0.045300960540771484,0.04806995391845703,0.052253007888793945,0.052095890045166016,0.05435585975646973,0.05613899230957031,0.05805802345275879,0.060256004333496094,0.06209087371826172,0.06362509727478027,0.06551194190979004,0.06743907928466797,0.06925702095031738,0.07245492935180664
5900,0.011111021041870117,0.013890981674194336,0.016839027404785156,0.018846988677978516,0.020858049392700195,0.02318096160888672,0.02513408660888672,0.027328014373779297,0.029449939727783203,0.03313088417053223,0.03360700607299805,0.035633087158203125,0.03744101524353027,0.03968691825866699,0.041970014572143555,0.04453086853027344,0.04679989814758301,0.048764944076538086,0.05078411102294922,0.05462002754211426,0.05570077896118164,0.056871891021728516,0.058975934982299805,0.0610809326171875,0.06291484832763672,0.06464099884033203,0.06653499603271484,0.06912684440612793,0.0713047981262207,0.07580995559692383
6000,0.01172494888305664,0.01409006118774414,0.01705002784729004,0.0190579891204834,0.020819902420043945,0.023738861083984375,0.025698184967041016,0.027865886688232422,0.029925823211669922,0.03345894813537598,0.033837080001831055,0.03672909736633301,0.038513898849487305,0.04085183143615723,0.042639970779418945,0.04509711265563965,0.047122955322265625,0.049756765365600586,0.05400681495666504,0.053804874420166016,0.056236982345581055,0.057708024978637695,0.05995893478393555,0.06219196319580078,0.06480097770690918,0.0663900375366211,0.06822800636291504,0.07036089897155762,0.0740659236907959,0.07395482063293457
6100,0.011829137802124023,0.014365911483764648,0.017355918884277344,0.01942896842956543,0.021213054656982422,0.023862123489379883,0.026154041290283203,0.03019404411315918,0.03066086769104004,0.03288102149963379,0.03459596633911133,0.03696084022521973,0.03873491287231445,0.0415799617767334,0.04334282875061035,0.04593682289123535,0.04791402816772461,0.05142998695373535,0.05217599868774414,0.05472087860107422,0.05723881721496582,0.05905294418334961,0.06091499328613281,0.06342291831970215,0.0651400089263916,0.06751680374145508,0.07205390930175781,0.07155799865722656,0.07348513603210449,0.0752408504486084
6200,0.011870861053466797,0.014747858047485352,0.01756882667541504,0.019826889038085938,0.02182912826538086,0.024227142333984375,0.02773284912109375,0.02856588363647461,0.0312809944152832,0.03370499610900879,0.03553414344787598,0.03777599334716797,0.03987002372741699,0.04206204414367676,0.0443418025970459,0.04877805709838867,0.04924798011779785,0.051200151443481445,0.05332612991333008,0.05524802207946777,0.0576322078704834,0.06004786491394043,0.06227993965148926,0.0648200511932373,0.0665121078491211,0.07010698318481445,0.07015395164489746,0.07308101654052734,0.07509207725524902,0.07700610160827637
6300,0.012258052825927734,0.015069007873535156,0.018069028854370117,0.020170927047729492,0.02367401123046875,0.024634838104248047,0.027163982391357422,0.029565095901489258,0.03168988227844238,0.03380084037780762,0.03630995750427246,0.03871011734008789,0.04066300392150879,0.0442509651184082,0.04461503028869629,0.04750990867614746,0.0498509407043457,0.051988840103149414,0.054048776626586914,0.05650687217712402,0.05916786193847656,0.060974836349487305,0.0644688606262207,0.06601095199584961,0.06820392608642578,0.06972408294677734,0.07161879539489746,0.0742640495300293,0.07631301879882812,0.07807302474975586
6400,0.012443065643310547,0.016604185104370117,0.018331050872802734,0.0205080509185791,0.022536039352416992,0.025269031524658203,0.027586936950683594,0.02988600730895996,0.031929969787597656,0.03469991683959961,0.037507057189941406,0.03895401954650879,0.04095005989074707,0.043618202209472656,0.04594683647155762,0.048100948333740234,0.05013608932495117,0.0528721809387207,0.05717897415161133,0.057428836822509766,0.05962800979614258,0.062139034271240234,0.06422901153564453,0.06655716896057129,0.06854510307312012,0.07102394104003906,0.0730898380279541,0.07713103294372559,0.07704305648803711,0.07873201370239258
6500,0.012661933898925781,0.015677213668823242,0.01843404769897461,0.020558834075927734,0.022987842559814453,0.025476932525634766,0.029244184494018555,0.03016805648803711,0.03263998031616211,0.035225868225097656,0.03711199760437012,0.03949379920959473,0.042111873626708984,0.044429779052734375,0.04639387130737305,0.05011582374572754,0.05143904685974121,0.05361199378967285,0.05596208572387695,0.057991981506347656,0.06103086471557617,0.0630807876586914,0.06501603126525879,0.06738805770874023,0.07095599174499512,0.07187795639038086,0.0740351676940918,0.07608294486999512,0.07814884185791016,0.08091902732849121
6600,0.012840032577514648,0.015829086303710938,0.018427133560180664,0.022169828414916992,0.02319502830505371,0.025935888290405273,0.028178930282592773,0.030785083770751953,0.03325510025024414,0.03558707237243652,0.037564992904663086,0.042124032974243164,0.0425868034362793,0.04526996612548828,0.0543520450592041,0.058424949645996094,0.05219006538391113,0.054334163665771484,0.056533098220825195,0.05920004844665527,0.06469297409057617,0.06377196311950684,0.06580901145935059,0.0690300464630127,0.07110595703125,0.07299494743347168,0.07477617263793945,0.07792210578918457,0.0800771713256836,0.08488202095031738
6700,0.013020992279052734,0.01604485511779785,0.019181013107299805,0.02137303352355957,0.023719072341918945,0.02640819549560547,0.028439998626708984,0.03338909149169922,0.034049034118652344,0.036527156829833984,0.03841114044189453,0.04112696647644043,0.042913198471069336,0.04595184326171875,0.04781389236450195,0.05055880546569824,0.054177045822143555,0.055262088775634766,0.057775020599365234,0.05976700782775879,0.06290888786315918,0.06483197212219238,0.06687116622924805,0.07031011581420898,0.07494115829467773,0.07378315925598145,0.0767221450805664,0.0785980224609375,0.08064603805541992,0.08341407775878906
6800,0.013319015502929688,0.016122102737426758,0.02132105827331543,0.021646976470947266,0.02390599250793457,0.02679610252380371,0.029146909713745117,0.03161287307739258,0.03411102294921875,0.03681206703186035,0.03862905502319336,0.04325604438781738,0.043782949447631836,0.04628491401672363,0.04884815216064453,0.05135798454284668,0.05336499214172363,0.05655694007873535,0.05895709991455078,0.06325197219848633,0.06345582008361816,0.06591105461120605,0.06802797317504883,0.07060408592224121,0.07318615913391113,0.07500815391540527,0.07711911201477051,0.08324503898620605,0.08216190338134766,0.08444380760192871
6900,0.013475179672241211,0.016520977020263672,0.019404172897338867,0.021956920623779297,0.02436995506286621,0.026836156845092773,0.031105995178222656,0.03220486640930176,0.03415799140930176,0.03752398490905762,0.039366960525512695,0.0420231819152832,0.0443270206451416,0.04770803451538086,0.05087614059448242,0.052438974380493164,0.05445289611816406,0.05675983428955078,0.05971503257751465,0.06212186813354492,0.06454896926879883,0.06713104248046875,0.07202792167663574,0.07194399833679199,0.07463407516479492,0.07646799087524414,0.07865595817565918,0.08077597618103027,0.08351898193359375,0.08580899238586426
7000,0.013801097869873047,0.01831817626953125,0.019752025604248047,0.022451162338256836,0.024679899215698242,0.027930021286010742,0.030120134353637695,0.03256082534790039,0.03692889213562012,0.038040876388549805,0.0405888557434082,0.042903900146484375,0.04502415657043457,0.04818391799926758,0.05009603500366211,0.05305790901184082,0.057978153228759766,0.05763983726501465,0.06067299842834473,0.06372809410095215,0.06624317169189453,0.0680549144744873,0.07109212875366211,0.07355713844299316,0.0778510570526123,0.07872200012207031,0.08017706871032715,0.08290696144104004,0.0852501392364502,0.08734703063964844
7100,0.013947010040283203,0.017043113708496094,0.022244930267333984,0.022694110870361328,0.025012969970703125,0.028026819229125977,0.03047490119934082,0.03330183029174805,0.035719871520996094,0.03810882568359375,0.0419459342956543,0.04348015785217285,0.04587507247924805,0.04853510856628418,0.05112290382385254,0.0538640022277832,0.05597496032714844,0.06155204772949219,0.06146121025085449,0.0642390251159668,0.06686592102050781,0.06863188743591309,0.07159209251403809,0.07440400123596191,0.07705998420715332,0.08205604553222656,0.08117794990539551,0.08379983901977539,0.08600902557373047,0.0889890193939209
7200,0.014073848724365234,0.01714801788330078,0.020348072052001953,0.02489304542541504,0.025177955627441406,0.027788162231445312,0.030025005340576172,0.032679080963134766,0.03508400917053223,0.03800392150878906,0.04027199745178223,0.04419898986816406,0.04507899284362793,0.04770493507385254,0.05044102668762207,0.05265212059020996,0.05547904968261719,0.057756900787353516,0.05994391441345215,0.06450104713439941,0.0653538703918457,0.06788301467895508,0.07007002830505371,0.07242393493652344,0.07524299621582031,0.07692313194274902,0.08358001708984375,0.08217883110046387,0.08410096168518066,0.0867621898651123
7300,0.014251947402954102,0.01756000518798828,0.020678043365478516,0.02295708656311035,0.027554035186767578,0.028167009353637695,0.03072500228881836,0.03323817253112793,0.0354769229888916,0.03853487968444824,0.04073500633239746,0.04360079765319824,0.04790186882019043,0.04820084571838379,0.0507199764251709,0.053421974182128906,0.056227922439575195,0.058634042739868164,0.06144905090332031,0.06369280815124512,0.06879186630249023,0.06895589828491211,0.07122993469238281,0.07442307472229004,0.0764780044555664,0.07809901237487793,0.08105897903442383,0.0831151008605957,0.08855700492858887,0.08826994895935059
7400,0.014471054077148438,0.017655134201049805,0.020871877670288086,0.023679018020629883,0.02596592903137207,0.031011104583740234,0.031530141830444336,0.03459310531616211,0.037075042724609375,0.04001212120056152,0.04234886169433594,0.04517793655395508,0.04759812355041504,0.052102088928222656,0.05244016647338867,0.05591106414794922,0.05834603309631348,0.06132102012634277,0.06377410888671875,0.06658506393432617,0.07176804542541504,0.07224106788635254,0.07432103157043457,0.07763195037841797,0.07978200912475586,0.08226299285888672,0.08466196060180664,0.09148716926574707,0.09000301361083984,0.09263491630554199
7500,0.014526844024658203,0.018117904663085938,0.021281003952026367,0.02428603172302246,0.02657008171081543,0.03137803077697754,0.03209400177001953,0.03516793251037598,0.03775978088378906,0.04088997840881348,0.0430450439453125,0.04594588279724121,0.05042004585266113,0.05094504356384277,0.05305004119873047,0.05636906623840332,0.05910515785217285,0.06163811683654785,0.06474685668945312,0.06708288192749023,0.07197284698486328,0.07238197326660156,0.07524991035461426,0.07822704315185547,0.0808877944946289,0.0829019546508789,0.08578896522521973,0.09090805053710938,0.09112787246704102,0.09324288368225098
7600,0.015053987503051758,0.01812291145324707,0.021658897399902344,0.02414703369140625,0.028985023498535156,0.029858112335205078,0.032553911209106445,0.035392045974731445,0.0381779670715332,0.040947914123535156,0.04326796531677246,0.04631495475769043,0.050350189208984375,0.05185413360595703,0.054119110107421875,0.057077884674072266,0.06013298034667969,0.06280016899108887,0.06573295593261719,0.07065391540527344,0.07169485092163086,0.07358598709106445,0.07687497138977051,0.07939505577087402,0.0827479362487793,0.08425617218017578,0.09108996391296387,0.0897819995880127,0.09273099899291992,0.09498310089111328
7700,0.014987945556640625,0.01867389678955078,0.022014141082763672,0.024559974670410156,0.029003143310546875,0.0302889347076416,0.03281688690185547,0.036103010177612305,0.03834795951843262,0.04169106483459473,0.04372906684875488,0.04852414131164551,0.04921412467956543,0.05254316329956055,0.05497407913208008,0.05826592445373535,0.061074018478393555,0.06330394744873047,0.06842994689941406,0.06897187232971191,0.0732719898223877,0.08215212821960449,0.07765579223632812,0.08105802536010742,0.08303117752075195,0.0878150463104248,0.0878288745880127,0.0906529426574707,0.09395623207092285,0.09792494773864746
7800,0.015130043029785156,0.018525123596191406,0.023875951766967773,0.024866819381713867,0.02761697769165039,0.03095221519470215,0.0333409309387207,0.03650212287902832,0.03882908821105957,0.04343914985656738,0.04423403739929199,0.04776620864868164,0.050158023834228516,0.053251028060913086,0.05559802055358887,0.058791160583496094,0.06340193748474121,0.06414604187011719,0.06752800941467285,0.07102084159851074,0.0733489990234375,0.07591009140014648,0.07868504524230957,0.08356499671936035,0.0843820571899414,0.08642387390136719,0.08997392654418945,0.09219503402709961,0.09515690803527832,0.09716987609863281
7900,0.01695704460144043,0.019012928009033203,0.022323131561279297,0.025480985641479492,0.02798008918762207,0.031198978424072266,0.033720970153808594,0.038266897201538086,0.03960680961608887,0.042639970779418945,0.04552602767944336,0.048352956771850586,0.05112195014953613,0.053846120834350586,0.058135986328125,0.05945611000061035,0.06256318092346191,0.06569314002990723,0.06850194931030273,0.07112598419189453,0.07425594329833984,0.07885098457336426,0.07929587364196777,0.08269000053405762,0.08588194847106934,0.08934187889099121,0.09070611000061035,0.09307098388671875,0.09832286834716797,0.09837698936462402
8000,0.01567816734313965,0.019422054290771484,0.02278614044189453,0.025676965713500977,0.02814507484436035,0.03320503234863281,0.034071922302246094,0.03719210624694824,0.040426015853881836,0.04336881637573242,0.04606485366821289,0.04879879951477051,0.05316591262817383,0.0544741153717041,0.057331085205078125,0.06058001518249512,0.06325697898864746,0.06641387939453125,0.0689399242401123,0.07386493682861328,0.07506489753723145,0.07771492004394531,0.08115100860595703,0.08403301239013672,0.08682012557983398,0.0887000560760498,0.09369182586669922,0.09431099891662598,0.0972900390625,0.10032105445861816
8100,0.01591205596923828,0.0195310115814209,0.025564908981323242,0.026005983352661133,0.028814077377319336,0.03206801414489746,0.03473401069641113,0.037811994552612305,0.04096198081970215,0.04590106010437012,0.046679019927978516,0.0494379997253418,0.05212903022766113,0.05570507049560547,0.057824134826660156,0.06103801727294922,0.06650209426879883,0.0672609806060791,0.0703589916229248,0.07332205772399902,0.07679390907287598,0.07924103736877441,0.08588004112243652,0.08487892150878906,0.08767294883728027,0.09067988395690918,0.09291911125183105,0.09590411186218262,0.09916996955871582,0.10542702674865723
8200,0.016086101531982422,0.019959211349487305,0.023293018341064453,0.02636098861694336,0.029400110244750977,0.03214120864868164,0.03682208061218262,0.03815197944641113,0.04136180877685547,0.0444490909576416,0.04699087142944336,0.05006599426269531,0.0555729866027832,0.05663299560546875,0.06271815299987793,0.06890511512756348,0.0732879638671875,0.06784796714782715,0.07129406929016113,0.07638907432556152,0.07734298706054688,0.08040881156921387,0.0826728343963623,0.08646392822265625,0.0893549919128418,0.09115982055664062,0.09642410278320312,0.09787702560424805,0.09993600845336914,0.10312104225158691
8300,0.016469955444335938,0.019912004470825195,0.025883913040161133,0.026196002960205078,0.02935194969177246,0.0326998233795166,0.03552889823913574,0.03857302665710449,0.04183793067932129,0.04651808738708496,0.0477900505065918,0.050958871841430664,0.05364704132080078,0.05672788619995117,0.059617042541503906,0.0626220703125,0.06726384162902832,0.06922698020935059,0.07162904739379883,0.07492899894714355,0.08664393424987793,0.08089804649353027,0.08704805374145508,0.08759117126464844,0.08987092971801758,0.09257888793945312,0.09568405151367188,0.09804391860961914,0.10161495208740234,0.1066598892211914
8400,0.016342878341674805,0.020473957061767578,0.02410411834716797,0.02705097198486328,0.030000925064086914,0.03546786308288574,0.036386966705322266,0.039106130599975586,0.04216504096984863,0.04565906524658203,0.04861116409301758,0.05121898651123047,0.05568814277648926,0.05769705772399902,0.06065511703491211,0.06348109245300293,0.06661009788513184,0.07030391693115234,0.07991194725036621,0.07574701309204102,0.07930302619934082,0.08232593536376953,0.0847160816192627,0.09648013114929199,0.09529781341552734,0.0940239429473877,0.09655594825744629,0.09955286979675293,0.10285091400146484,0.10583090782165527
8500,0.01679205894470215,0.02212691307067871,0.024391889572143555,0.02752089500427246,0.03288412094116211,0.03683304786682129,0.03666496276855469,0.04147911071777344,0.042694807052612305,0.04589986801147461,0.04914593696594238,0.05204176902770996,0.05467391014099121,0.06085801124572754,0.06123495101928711,0.06422281265258789,0.06735110282897949,0.07057690620422363,0.0740959644317627,0.07634210586547852,0.08199095726013184,0.08303284645080566,0.08634781837463379,0.08935093879699707,0.09220290184020996,0.0950479507446289,0.10052990913391113,0.10071897506713867,0.10361886024475098,0.10695886611938477
8600,0.016801834106445312,0.020483016967773438,0.02672100067138672,0.0275571346282959,0.0304720401763916,0.03390097618103027,0.036975860595703125,0.04049992561340332,0.0432429313659668,0.047930002212524414,0.04956197738647461,0.05283093452453613,0.05543112754821777,0.0588841438293457,0.06190609931945801,0.06693887710571289,0.06824803352355957,0.07149386405944824,0.0749049186706543,0.07729697227478027,0.0808720588684082,0.0872499942779541,0.08717012405395508,0.09018206596374512,0.09301018714904785,0.09627413749694824,0.09977388381958008,0.1015329360961914,0.10712504386901855,0.11012697219848633
8700,0.017480850219726562,0.02078390121459961,0.02474498748779297,0.028133153915405273,0.03271794319152832,0.03418588638305664,0.037448883056640625,0.04092001914978027,0.04365801811218262,0.04704594612121582,0.05236220359802246,0.05352210998535156,0.05593991279602051,0.05928802490234375,0.062376976013183594,0.06615686416625977,0.06882882118225098,0.07381391525268555,0.07590794563293457,0.07877087593078613,0.08189082145690918,0.08449387550354004,0.08810186386108398,0.09393596649169922,0.09430789947509766,0.09702587127685547,0.10043907165527344,0.10456204414367676,0.10602092742919922,0.11327981948852539
8800,0.017596006393432617,0.021476030349731445,0.02507615089416504,0.028294086456298828,0.031178951263427734,0.036869049072265625,0.038053035736083984,0.04097604751586914,0.04421496391296387,0.0474240779876709,0.05061793327331543,0.056710004806518555,0.05740499496459961,0.06006598472595215,0.06302309036254883,0.06672406196594238,0.07027411460876465,0.07708001136779785,0.07632803916931152,0.07918810844421387,0.0829010009765625,0.08604288101196289,0.08961606025695801,0.09769105911254883,0.0957489013671875,0.09801816940307617,0.10149598121643066,0.10556817054748535,0.10823702812194824,0.11150193214416504
8900,0.019350051879882812,0.02150583267211914,0.025177001953125,0.02855396270751953,0.03181815147399902,0.03773999214172363,0.038172006607055664,0.04135489463806152,0.044770002365112305,0.04835700988769531,0.05123782157897949,0.05480790138244629,0.05874490737915039,0.06083989143371582,0.06380891799926758,0.06751108169555664,0.07114911079406738,0.07801699638366699,0.077362060546875,0.08025979995727539,0.08417201042175293,0.08739900588989258,0.09058094024658203,0.0943608283996582,0.09846282005310059,0.09932708740234375,0.1026771068572998,0.10588598251342773,0.10940790176391602,0.11787104606628418
9000,0.018203020095825195,0.021723031997680664,0.02569413185119629,0.029132843017578125,0.031996965408325195,0.035614967346191406,0.039804935455322266,0.041641950607299805,0.045411109924316406,0.04878711700439453,0.05188488960266113,0.06546306610107422,0.0580439567565918,0.061367034912109375,0.06462383270263672,0.06809782981872559,0.07201004028320312,0.07456302642822266,0.07942509651184082,0.08051204681396484,0.08509683609008789,0.08724784851074219,0.09138107299804688,0.09848213195800781,0.09775304794311523,0.09929013252258301,0.10531282424926758,0.11225581169128418,0.11065006256103516,0.11289715766906738
9100,0.019633054733276367,0.02182316780090332,0.025821924209594727,0.02919483184814453,0.032466888427734375,0.03818082809448242,0.03936290740966797,0.04280900955200195,0.04624509811401367,0.04946708679199219,0.05268692970275879,0.05801200866699219,0.05912590026855469,0.06239581108093262,0.06564784049987793,0.0690450668334961,0.07251501083374023,0.07785797119140625,0.0796349048614502,0.08278989791870117,0.08588504791259766,0.08814811706542969,0.09188699722290039,0.09702181816101074,0.0986630916595459,0.10190200805664062,0.10414004325866699,0.10774683952331543,0.11704897880554199,0.11394405364990234
